"250610 FAGUNDES";-;-
"250625 GADO BRAVO";-;-
"250620 FREI MARTINHO";-;-
"250550 VISTA SERRANA";-;-
"250540 DESTERRO";-;-
"250560 DIAMANTE";-;-
"250580 DUAS ESTRADAS";-;-
"250570 DONA INES";-;-
"250850 LIVRAMENTO";-;-
"251070 PASSAGEM";-;-
"251065 PARARI";-;-
"251080 PATOS";-;-
"251100 PEDRA BRANCA";-;-
"251090 PAULISTA";-;-
"251030 NOVA PALMEIRA";-;-
"251020 NOVA OLINDA";-;-
"251040 OLHO D'AGUA";-;-
"251060 OURO VELHO";-;-
"251050 OLIVEDOS";-;-
"251110 PEDRA LAVRADA";-;-
"251180 PIRPIRITUBA";-;-
"251170 PILOEZINHOS";-;-
"251190 PITIMBU";-;-
"251203 POCO DANTAS";-;-
"251200 POCINHOS";-;-
"251130 PIANCO";-;-
"251120 PEDRAS DE FOGO";-;-
"251140 PICUI";-;-
"251160 PILOES";-;-
"251150 PILAR";-;-
"251010 NOVA FLORESTA";-;-
"250905 MARCACAO";-;-
"250900 MANAIRA";-;-
"250910 MARI";-;-
"250920 MASSARANDUBA";-;-
"250915 MARIZOPOLIS";-;-
"250860 LUCENA";-;-
"250855 LOGRADOURO";-;-
"250870 MAE D'AGUA";-;-
"250890 MAMANGUAPE";-;-
"250880 MALTA";-;-
"250930 MATARACA";-;-
"250970 MONTEIRO";-;-
"250960 MONTE HOREBE";-;-
"250980 MULUNGU";-;-
"251000 NAZAREZINHO";-;-
"250990 NATUBA";-;-
"250937 MATO GROSSO";-;-
"250933 MATINHAS";-;-
"250939 MATUREIA";-;-
"250950 MONTADAS";-;-
"250940 MOGEIRO";-;-
"250460 CONDE";-;-
"250030 ALAGOA GRANDE";-;-
"250020 AGUIAR";-;-
"250040 ALAGOA NOVA";-;-
"250053 ALCANTIL";-;-
"250050 ALAGOINHA";-;-
"241490 VICOSA";-;-
"241480 VERA CRUZ";-;-
"241500 VILA FLOR";-;-
"250010 AGUA BRANCA";-;-
" MUNICIPIO IGNORADO - PB";-;-
"250057 ALGODAO DE JANDAIRA";-;-
"250100 ARARUNA";-;-
"250090 ARARA";-;-
"250110 AREIA";-;-
"250120 AREIAL";-;-
"250115 AREIA DE BARAUNAS";-;-
"250070 SAO JOAO DO RIO DO PEIXE";-;-
"250060 ALHANDRA";-;-
"250073 AMPARO";-;-
"250080 ARACAGI";-;-
"250077 APARECIDA";-;-
"241475 VENHA-VER";-;-
"241355 SERRINHA DOS PINTOS";-;-
"241350 SERRINHA";-;-
"241360 SEVERIANO MELO";-;-
"241380 TABOLEIRO GRANDE";-;-
"241370 SITIO NOVO";-;-
"241320 SENADOR GEORGINO AVELINO";-;-
"241310 SENADOR ELOI DE SOUZA";-;-
"241330 SERRA DE SAO BENTO";-;-
"241340 SERRA NEGRA DO NORTE";-;-
"241335 SERRA DO MEL";-;-
"241390 TAIPU";-;-
"241445 TRIUNFO POTIGUAR";-;-
"241440 TOUROS";-;-
"241450 UMARIZAL";-;-
"241470 VARZEA";-;-
"241460 UPANEMA";-;-
"241410 TENENTE ANANIAS";-;-
"241400 TANGARA";-;-
"241415 TENENTE LAURENTINO CRUZ";-;-
"241430 TIMBAUBA DOS BATISTAS";-;-
"241420 TIBAU DO SUL";-;-
"250130 AROEIRAS";-;-
"250360 CAICARA";-;-
"250355 CACIMBAS";-;-
"250370 CAJAZEIRAS";-;-
"250380 CALDAS BRANDAO";-;-
"250375 CAJAZEIRINHAS";-;-
"250320 CABEDELO";-;-
"250310 CABACEIRAS";-;-
"250330 CACHOEIRA DOS INDIOS";-;-
"250350 CACIMBA DE DENTRO";-;-
"250340 CACIMBA DE AREIA";-;-
"250390 CAMALAU";-;-
"250430 CATOLE DO ROCHA";-;-
"250420 CATINGUEIRA";-;-
"250435 CATURITE";-;-
"250450 CONDADO";-;-
"250440 CONCEICAO";-;-
"250403 CAPIM";-;-
"250400 CAMPINA GRANDE";-;-
"250407 CARAUBAS";-;-
"250415 CASSERENGUE";-;-
"250410 CARRAPATEIRA";-;-
"250300 CAAPORA";-;-
"250170 BARRA DE SAO MIGUEL";-;-
"250160 BARRA DE SANTA ROSA";-;-
"250180 BAYEUX";-;-
"250200 BELEM DO BREJO DO CRUZ";-;-
"250190 BELEM";-;-
"250140 BAIA DA TRAICAO";-;-
"250135 ASSUNCAO";-;-
"250150 BANANEIRAS";-;-
"250157 BARRA DE SANTANA";-;-
"250153 BARAUNA";-;-
"250205 BERNARDINO BATISTA";-;-
"250260 IGARACY";-;-
"250250 BOQUEIRAO";-;-
"250270 BORBOREMA";-;-
"250290 BREJO DOS SANTOS";-;-
"250280 BREJO DO CRUZ";-;-
"250215 BOA VISTA";-;-
"250210 BOA VENTURA";-;-
"250220 BOM JESUS";-;-
"250240 BONITO DE SANTA FE";-;-
"250230 BOM SUCESSO";-;-
"231150 QUIXERE";-;-
"220710 OLHO D'AGUA DO PIAUI";-;-
"220700 OEIRAS";-;-
"220720 PADRE MARCOS";-;-
"220735 PAJEU DO PIAUI";-;-
"220730 PAES LANDIM";-;-
"220675 NOSSA SENHORA DE NAZARE";-;-
"220672 NAZARIA";-;-
"220680 NOSSA SENHORA DOS REMEDIOS";-;-
"220695 NOVO SANTO ANTONIO";-;-
"220690 NOVO ORIENTE DO PIAUI";-;-
"220740 PALMEIRA DO PIAUI";-;-
"220779 PAU D'ARCO DO PIAUI";-;-
"220777 PATOS DO PIAUI";-;-
"220780 PAULISTANA";-;-
"220790 PEDRO II";-;-
"220785 PAVUSSU";-;-
"220755 PAQUETA";-;-
"220750 PALMEIRAIS";-;-
"220760 PARNAGUA";-;-
"220775 PASSAGEM FRANCA DO PIAUI";-;-
"220770 PARNAIBA";-;-
"220670 NAZARE DO PIAUI";-;-
"220585 MADEIRO";-;-
"220580 LUZILANDIA";-;-
"220590 MANOEL EMIDIO";-;-
"220600 MARCOS PARENTE";-;-
"220595 MARCOLANDIA";-;-
"220558 LAGOA DO PIAUI";-;-
"220557 LAGOA DE SAO FRANCISCO";-;-
"220559 LAGOA DO SITIO";-;-
"220570 LUIS CORREIA";-;-
"220560 LANDRI SALES";-;-
"220605 MASSAPE DO PIAUI";-;-
"220660 MONTE ALEGRE DO PIAUI";-;-
"220650 MONSENHOR HIPOLITO";-;-
"220665 MORRO CABECA NO TEMPO";-;-
"220669 MURICI DOS PORTELAS";-;-
"220667 MORRO DO CHAPEU DO PIAUI";-;-
"220620 MIGUEL ALVES";-;-
"220610 MATIAS OLIMPIO";-;-
"220630 MIGUEL LEAO";-;-
"220640 MONSENHOR GIL";-;-
"220635 MILTON BRANDAO";-;-
"220793 PEDRO LAURENTINO";-;-
"220970 SAO FRANCISCO DO PIAUI";-;-
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";-;-
"220975 SAO GONCALO DO GURGUEIA";-;-
"220985 SAO JOAO DA CANABRAVA";-;-
"220980 SAO GONCALO DO PIAUI";-;-
"220945 SANTO ANTONIO DOS MILAGRES";-;-
"220940 SANTO ANTONIO DE LISBOA";-;-
"220950 SANTO INACIO DO PIAUI";-;-
"220960 SAO FELIX DO PIAUI";-;-
"220955 SAO BRAZ DO PIAUI";-;-
"220987 SAO JOAO DA FRONTEIRA";-;-
"221020 SAO JOSE DO PIAUI";-;-
"221010 SAO JOSE DO PEIXE";-;-
"221030 SAO JULIAO";-;-
"221037 SAO LUIS DO PIAUI";-;-
"221035 SAO LOURENCO DO PIAUI";-;-
"220995 SAO JOAO DA VARJOTA";-;-
"220990 SAO JOAO DA SERRA";-;-
"220997 SAO JOAO DO ARRAIAL";-;-
"221005 SAO JOSE DO DIVINO";-;-
"221000 SAO JOAO DO PIAUI";-;-
"220937 SANTA ROSA DO PIAUI";-;-
"220850 PORTO";-;-
"220840 PIRIPIRI";-;-
"220855 PORTO ALEGRE DO PIAUI";-;-
"220865 QUEIMADA NOVA";-;-
"220860 PRATA DO PIAUI";-;-
"220800 PICOS";-;-
"220795 NOVA SANTA RITA";-;-
"220810 PIMENTEIRAS";-;-
"220830 PIRACURUCA";-;-
"220820 PIO IX";-;-
"220870 REDENCAO DO GURGUEIA";-;-
"220915 SANTA CRUZ DOS MILAGRES";-;-
"220910 SANTA CRUZ DO PIAUI";-;-
"220920 SANTA FILOMENA";-;-
"220935 SANTANA DO PIAUI";-;-
"220930 SANTA LUZ";-;-
"220885 RIACHO FRIO";-;-
"220880 REGENERACAO";-;-
"220887 RIBEIRA DO PIAUI";-;-
"220900 RIO GRANDE DO PIAUI";-;-
"220890 RIBEIRO GONCALVES";-;-
"220556 LAGOA DO BARRO DO PIAUI";-;-
"220260 CASTELO DO PIAUI";-;-
"220255 CARIDADE DO PIAUI";-;-
"220265 CAXINGO";-;-
"220271 COCAL DE TELHA";-;-
"220270 COCAL";-;-
"220240 CAPITAO DE CAMPOS";-;-
"220230 CANTO DO BURITI";-;-
"220245 CAPITAO GERVASIO OLIVEIRA";-;-
"220253 CARAUBAS DO PIAUI";-;-
"220250 CARACOL";-;-
"220272 COCAL DOS ALVES";-;-
"220300 CRISTALANDIA DO PIAUI";-;-
"220290 CORRENTE";-;-
"220310 CRISTINO CASTRO";-;-
"220323 CURRAIS";-;-
"220320 CURIMATA";-;-
"220275 COLONIA DO GURGUEIA";-;-
"220273 COIVARAS";-;-
"220277 COLONIA DO PIAUI";-;-
"220285 CORONEL JOSE DIAS";-;-
"220280 CONCEICAO DO CANINDE";-;-
"220225 CANAVIEIRA";-;-
"220192 BONFIM DO PIAUI";-;-
"220191 BOM PRINCIPIO DO PIAUI";-;-
"220194 BOQUEIRAO DO PIAUI";-;-
"220198 BREJO DO PIAUI";-;-
"220196 BRASILEIRA";-;-
"220173 BETANIA DO PIAUI";-;-
"220170 BERTOLINIA";-;-
"220177 BOA HORA";-;-
"220190 BOM JESUS";-;-
"220180 BOCAINA";-;-
"220200 BURITI DOS LOPES";-;-
"220211 CAMPO ALEGRE DO FIDALGO";-;-
"220210 CAMPINAS DO PIAUI";-;-
"220213 CAMPO GRANDE DO PIAUI";-;-
"220220 CAMPO MAIOR";-;-
"220217 CAMPO LARGO DO PIAUI";-;-
"220205 CABECEIRAS DO PIAUI";-;-
"220202 BURITI DOS MONTES";-;-
"220207 CAJAZEIRAS DO PIAUI";-;-
"220209 CALDEIRAO GRANDE DO PIAUI";-;-
"220208 CAJUEIRO DA PRAIA";-;-
"220325 CURRALINHOS";-;-
"220510 ITAUEIRA";-;-
"220500 ITAINOPOLIS";-;-
"220515 JACOBINA DO PIAUI";-;-
"220525 JARDIM DO MULATO";-;-
"220520 JAICOS";-;-
"220465 ILHA GRANDE";-;-
"220460 HUGO NAPOLEAO";-;-
"220470 INHUMA";-;-
"220490 ISAIAS COELHO";-;-
"220480 IPIRANGA DO PIAUI";-;-
"220527 JATOBA DO PIAUI";-;-
"220552 JULIO BORGES";-;-
"220551 JUAZEIRO DO PIAUI";-;-
"220553 JUREMA";-;-
"220555 LAGOA ALEGRE";-;-
"220554 LAGOINHA DO PIAUI";-;-
"220535 JOAO COSTA";-;-
"220530 JERUMENHA";-;-
"220540 JOAQUIM PIRES";-;-
"220550 JOSE DE FREITAS";-;-
"220545 JOCA MARQUES";-;-
"220455 GUARIBAS";-;-
"220350 ELESBAO VELOSO";-;-
"220345 DOM INOCENCIO";-;-
"220360 ELISEU MARTINS";-;-
"220375 FARTURA DO PIAUI";-;-
"220370 ESPERANTINA";-;-
"220330 DEMERVAL LOBAO";-;-
"220327 CURRAL NOVO DO PIAUI";-;-
"220335 DIRCEU ARCOVERDE";-;-
"220342 DOMINGOS MOURAO";-;-
"220340 DOM EXPEDITO LOPES";-;-
"220380 FLORES DO PIAUI";-;-
"220430 FRONTEIRAS";-;-
"220420 FRANCISCO SANTOS";-;-
"220435 GEMINIANO";-;-
"220450 GUADALUPE";-;-
"220440 GILBUES";-;-
"220390 FLORIANO";-;-
"220385 FLORESTA DO PIAUI";-;-
"220400 FRANCINOPOLIS";-;-
"220415 FRANCISCO MACEDO";-;-
"220410 FRANCISCO AYRES";-;-
"230680 JAGUARIBARA";-;-
"230670 JAGUARETAMA";-;-
"230690 JAGUARIBE";-;-
"230710 JARDIM";-;-
"230700 JAGUARUANA";-;-
"230640 ITAPIPOCA";-;-
"230630 ITAPAJE";-;-
"230650 ITAPIUNA";-;-
"230660 ITATIRA";-;-
"230655 ITAREMA";-;-
"230720 JATI";-;-
"230765 MARACANAU";-;-
"230763 MADALENA";-;-
"230770 MARANGUAPE";-;-
"230790 MARTINOPOLE";-;-
"230780 MARCO";-;-
"230730 JUAZEIRO DO NORTE";-;-
"230725 JIJOCA DE JERICOACOARA";-;-
"230740 JUCAS";-;-
"230760 LIMOEIRO DO NORTE";-;-
"230750 LAVRAS DA MANGABEIRA";-;-
"230625 ITAITINGA";-;-
"230523 HORIZONTE";-;-
"230520 HIDROLANDIA";-;-
"230526 IBARETAMA";-;-
"230533 IBICUITINGA";-;-
"230530 IBIAPINA";-;-
"230490 GROAIRAS";-;-
"230480 GRANJEIRO";-;-
"230495 GUAIUBA";-;-
"230510 GUARAMIRANGA";-;-
"230500 GUARACIABA DO NORTE";-;-
"230535 ICAPUI";-;-
"230590 IPUEIRAS";-;-
"230580 IPU";-;-
"230600 IRACEMA";-;-
"230620 ITAICABA";-;-
"230610 IRAUCUBA";-;-
"230550 IGUATU";-;-
"230540 ICO";-;-
"230560 INDEPENDENCIA";-;-
"230570 IPAUMIRIM";-;-
"230565 IPAPORANGA";-;-
"230800 MASSAPE";-;-
"231050 PEDRA BRANCA";-;-
"231040 PARAMOTI";-;-
"231060 PENAFORTE";-;-
"231080 PEREIRO";-;-
"231070 PENTECOSTE";-;-
"231010 PALMACIA";-;-
"231000 PALHANO";-;-
"231020 PARACURU";-;-
"231030 PARAMBU";-;-
"231025 PARAIPABA";-;-
"231085 PINDORETAMA";-;-
"231126 QUITERIANOPOLIS";-;-
"231123 POTIRETAMA";-;-
"231130 QUIXADA";-;-
"231140 QUIXERAMOBIM";-;-
"231135 QUIXELO";-;-
"231095 PIRES FERREIRA";-;-
"231090 PIQUET CARNEIRO";-;-
"231100 PORANGA";-;-
"231120 POTENGI";-;-
"231110 PORTEIRAS";-;-
"230990 PACUJA";-;-
"230850 MOMBACA";-;-
"230840 MISSAO VELHA";-;-
"230860 MONSENHOR TABOSA";-;-
"230880 MORAUJO";-;-
"230870 MORADA NOVA";-;-
"230820 MERUOCA";-;-
"230810 MAURITI";-;-
"230830 MILAGRES";-;-
"230837 MIRAIMA";-;-
"230835 MILHA";-;-
"230890 MORRINHOS";-;-
"230950 OROS";-;-
"230945 OCARA";-;-
"230960 PACAJUS";-;-
"230980 PACOTI";-;-
"230970 PACATUBA";-;-
"230910 MULUNGU";-;-
"230900 MUCAMBO";-;-
"230920 NOVA OLINDA";-;-
"230940 NOVO ORIENTE";-;-
"230930 NOVA RUSSAS";-;-
"230470 GRANJA";-;-
"230040 AIUABA";-;-
"230030 ACOPIARA";-;-
"230050 ALCANTARAS";-;-
"230070 ALTO SANTO";-;-
"230060 ALTANEIRA";-;-
" MUNICIPIO IGNORADO - CE";-;-
"221170 WALL FERRAZ";-;-
"230010 ABAIARA";-;-
"230020 ACARAU";-;-
"230015 ACARAPE";-;-
"230075 AMONTADA";-;-
"230130 ARARIPE";-;-
"230125 ARARENDA";-;-
"230140 ARATUBA";-;-
"230160 ASSARE";-;-
"230150 ARNEIROZ";-;-
"230090 APUIARES";-;-
"230080 ANTONINA DO NORTE";-;-
"230100 AQUIRAZ";-;-
"230120 ARACOIABA";-;-
"230110 ARACATI";-;-
"221160 VILA NOVA DO PIAUI";-;-
"221063 SEBASTIAO LEAL";-;-
"221062 SEBASTIAO BARROS";-;-
"221065 SIGEFREDO PACHECO";-;-
"221080 SIMPLICIO MENDES";-;-
"221070 SIMOES";-;-
"221039 SAO MIGUEL DO FIDALGO";-;-
"221038 SAO MIGUEL DA BAIXA GRANDE";-;-
"221040 SAO MIGUEL DO TAPUIO";-;-
"221060 SAO RAIMUNDO NONATO";-;-
"221050 SAO PEDRO DO PIAUI";-;-
"221090 SOCORRO DO PIAUI";-;-
"221130 VALENCA DO PIAUI";-;-
"221120 URUCUI";-;-
"221135 VARZEA BRANCA";-;-
"221150 VERA MENDES";-;-
"221140 VARZEA GRANDE";-;-
"221095 TAMBORIL DO PIAUI";-;-
"221093 SUSSUAPARA";-;-
"221097 TANQUE DO PIAUI";-;-
"221110 UNIAO";-;-
"221100 TERESINA";-;-
"230170 AURORA";-;-
"230400 COREAU";-;-
"230395 CHOROZINHO";-;-
"230410 CRATEUS";-;-
"230423 CROATA";-;-
"230420 CRATO";-;-
"230370 CAUCAIA";-;-
"230365 CATUNDA";-;-
"230380 CEDRO";-;-
"230393 CHORO";-;-
"230390 CHAVAL";-;-
"230425 CRUZ";-;-
"230445 FORTIM";-;-
"230440 FORTALEZA";-;-
"230450 FRECHEIRINHA";-;-
"230465 GRACA";-;-
"230460 GENERAL SAMPAIO";-;-
"230427 ERERE";-;-
"230426 DEPUTADO IRAPUAN PINHEIRO";-;-
"230428 EUSEBIO";-;-
"230435 FORQUILHA";-;-
"230430 FARIAS BRITO";-;-
"230360 CATARINA";-;-
"230210 BATURITE";-;-
"230205 BARROQUINHA";-;-
"230220 BEBERIBE";-;-
"230240 BOA VIAGEM";-;-
"230230 BELA CRUZ";-;-
"230185 BANABUIU";-;-
"230180 BAIXIO";-;-
"230190 BARBALHA";-;-
"230200 BARRO";-;-
"230195 BARREIRA";-;-
"230250 BREJO SANTO";-;-
"230320 CARIRIACU";-;-
"230310 CARIRE";-;-
"230330 CARIUS";-;-
"230350 CASCAVEL";-;-
"230340 CARNAUBAL";-;-
"230270 CAMPOS SALES";-;-
"230260 CAMOCIM";-;-
"230280 CANINDE";-;-
"230300 CARIDADE";-;-
"230290 CAPISTRANO";-;-
"430195 BARRA FUNDA";-;-
"430192 BARRA DO RIO AZUL";-;-
"430200 BARROS CASSAL";-;-
"430210 BENTO GONCALVES";-;-
"430205 BENJAMIN CONSTANT DO SUL";-;-
"430180 BARRACAO";-;-
"430175 BARAO DO TRIUNFO";-;-
"430185 BARRA DO GUARITA";-;-
"430190 BARRA DO RIBEIRO";-;-
"430187 BARRA DO QUARAI";-;-
"430215 BOA VISTA DAS MISSOES";-;-
"430237 BOM PROGRESSO";-;-
"430235 BOM PRINCIPIO";-;-
"430240 BOM RETIRO DO SUL";-;-
"430250 BOSSOROCA";-;-
"430245 BOQUEIRAO DO LEAO";-;-
"430222 BOA VISTA DO CADEADO";-;-
"430220 BOA VISTA DO BURICA";-;-
"430223 BOA VISTA DO INCRA";-;-
"430230 BOM JESUS";-;-
"430225 BOA VISTA DO SUL";-;-
"430170 BARAO DE COTEGIPE";-;-
"430085 ARAMBARE";-;-
"430080 ANTONIO PRADO";-;-
"430087 ARARICA";-;-
"430100 ARROIO DO MEIO";-;-
"430090 ARATIBA";-;-
"430063 AMARAL FERRADOR";-;-
"430060 ALVORADA";-;-
"430064 AMETISTA DO SUL";-;-
"430070 ANTA GORDA";-;-
"430066 ANDRE DA ROCHA";-;-
"430105 ARROIO DO SAL";-;-
"430155 AUREA";-;-
"430150 AUGUSTO PESTANA";-;-
"430160 BAGE";-;-
"430165 BARAO";-;-
"430163 BALNEARIO PINHAL";-;-
"430110 ARROIO DOS RATOS";-;-
"430107 ARROIO DO PADRE";-;-
"430120 ARROIO DO TIGRE";-;-
"430140 ARVOREZINHA";-;-
"430130 ARROIO GRANDE";-;-
"430258 BOZANO";-;-
"430465 CAPAO DO CIPO";-;-
"430463 CAPAO DA CANOA";-;-
"430466 CAPAO DO LEAO";-;-
"430468 CAPELA DE SANTANA";-;-
"430467 CAPIVARI DO SUL";-;-
"430450 CANGUCU";-;-
"430440 CANELA";-;-
"430460 CANOAS";-;-
"430462 CAPAO BONITO DO SUL";-;-
"430461 CANUDOS DO VALE";-;-
"430469 CAPITAO";-;-
"430500 CATUIPE";-;-
"430495 CASEIROS";-;-
"430510 CAXIAS DO SUL";-;-
"430512 CERRITO";-;-
"430511 CENTENARIO";-;-
"430471 CARAA";-;-
"430470 CARAZINHO";-;-
"430480 CARLOS BARBOSA";-;-
"430490 CASCA";-;-
"430485 CARLOS GOMES";-;-
"430435 CANDIOTA";-;-
"430310 CACHOEIRINHA";-;-
"430300 CACHOEIRA DO SUL";-;-
"430320 CACIQUE DOBLE";-;-
"430340 CAICARA";-;-
"430330 CAIBATE";-;-
"430265 BROCHIER";-;-
"430260 BRAGA";-;-
"430270 BUTIA";-;-
"430290 CACEQUI";-;-
"430280 CACAPAVA DO SUL";-;-
"430350 CAMAQUA";-;-
"430400 CAMPO NOVO";-;-
"430390 CAMPO BOM";-;-
"430410 CAMPOS BORGES";-;-
"430430 CANDIDO GODOI";-;-
"430420 CANDELARIA";-;-
"430360 CAMBARA DO SUL";-;-
"430355 CAMARGO";-;-
"430367 CAMPESTRE DA SERRA";-;-
"430380 CAMPINAS DO SUL";-;-
"430370 CAMPINA DAS MISSOES";-;-
"421660 SAO JOSE";-;-
"421650 SAO JOAQUIM";-;-
"421670 SAO JOSE DO CEDRO";-;-
"421690 SAO LOURENCO DO OESTE";-;-
"421680 SAO JOSE DO CERRITO";-;-
"421625 SAO JOAO DO OESTE";-;-
"421620 SAO FRANCISCO DO SUL";-;-
"421630 SAO JOAO BATISTA";-;-
"421640 SAO JOAO DO SUL";-;-
"421635 SAO JOAO DO ITAPERIU";-;-
"421700 SAO LUDGERO";-;-
"421750 SEARA";-;-
"421740 SCHROEDER";-;-
"421755 SERRA ALTA";-;-
"421770 SOMBRIO";-;-
"421760 SIDEROPOLIS";-;-
"421715 SAO MIGUEL DA BOA VISTA";-;-
"421710 SAO MARTINHO";-;-
"421720 SAO MIGUEL DO OESTE";-;-
"421730 SAUDADES";-;-
"421725 SAO PEDRO DE ALCANTARA";-;-
"421610 SAO DOMINGOS";-;-
"421540 SALTO VELOSO";-;-
"421535 SALTINHO";-;-
"421545 SANGAO";-;-
"421555 SANTA HELENA";-;-
"421550 SANTA CECILIA";-;-
"421507 RIQUEZA";-;-
"421505 RIO RUFINO";-;-
"421510 RODEIO";-;-
"421530 SALETE";-;-
"421520 ROMELANDIA";-;-
"421560 SANTA ROSA DE LIMA";-;-
"421580 SAO BENTO DO SUL";-;-
"421575 SAO BERNARDINO";-;-
"421590 SAO BONIFACIO";-;-
"421605 SAO CRISTOVAO DO SUL";-;-
"421600 SAO CARLOS";-;-
"421567 SANTA TEREZINHA";-;-
"421565 SANTA ROSA DO SUL";-;-
"421568 SANTA TEREZINHA DO PROGRESSO";-;-
"421570 SANTO AMARO DA IMPERATRIZ";-;-
"421569 SANTIAGO DO SUL";-;-
"421775 SUL BRASIL";-;-
"421970 XAXIM";-;-
"421960 XAVANTINA";-;-
"421985 ZORTEA";-;-
" MUNICIPIO IGNORADO - RS";-;-
"422000 BALNEARIO RINCAO";-;-
"421930 VIDEIRA";-;-
"421920 VIDAL RAMOS";-;-
"421935 VITOR MEIRELES";-;-
"421950 XANXERE";-;-
"421940 WITMARSUM";-;-
"430003 ACEGUA";-;-
"430047 ALMIRANTE TAMANDARE DO SUL";-;-
"430045 ALEGRIA";-;-
"430050 ALPESTRE";-;-
"430057 ALTO FELIZ";-;-
"430055 ALTO ALEGRE";-;-
"430010 AGUDO";-;-
"430005 AGUA SANTA";-;-
"430020 AJURICABA";-;-
"430040 ALEGRETE";-;-
"430030 ALECRIM";-;-
"421917 VARGEM BONITA";-;-
"421825 TIMBO GRANDE";-;-
"421820 TIMBO";-;-
"421830 TRES BARRAS";-;-
"421840 TREZE DE MAIO";-;-
"421835 TREVISO";-;-
"421790 TANGARA";-;-
"421780 TAIO";-;-
"421795 TIGRINHOS";-;-
"421810 TIMBE DO SUL";-;-
"421800 TIJUCAS";-;-
"421850 TREZE TILIAS";-;-
"421895 URUPEMA";-;-
"421890 URUBICI";-;-
"421900 URUSSANGA";-;-
"421915 VARGEM";-;-
"421910 VARGEAO";-;-
"421870 TUBARAO";-;-
"421860 TROMBUDO CENTRAL";-;-
"421875 TUNAPOLIS";-;-
"421885 UNIAO DO OESTE";-;-
"421880 TURVO";-;-
"431060 ITAQUI";-;-
"431057 ITAPUCA";-;-
"431065 ITATI";-;-
"431075 IVORA";-;-
"431070 ITATIBA DO SUL";-;-
"431046 IPIRANGA DO SUL";-;-
"431043 IPE";-;-
"431050 IRAI";-;-
"431055 ITACURUBI";-;-
"431053 ITAARA";-;-
"431080 IVOTI";-;-
"431113 JARI";-;-
"431112 JAQUIRANA";-;-
"431115 JOIA";-;-
"431123 LAGOA BONITA DO SUL";-;-
"431120 JULIO DE CASTILHOS";-;-
"431087 JACUIZINHO";-;-
"431085 JABOTICABA";-;-
"431090 JACUTINGA";-;-
"431110 JAGUARI";-;-
"431100 JAGUARAO";-;-
"431041 INHACORA";-;-
"430957 HERVEIRAS";-;-
"430955 HARMONIA";-;-
"430960 HORIZONTINA";-;-
"430970 HUMAITA";-;-
"430965 HULHA NEGRA";-;-
"430925 GUABIJU";-;-
"430920 GRAVATAI";-;-
"430930 GUAIBA";-;-
"430950 GUARANI DAS MISSOES";-;-
"430940 GUAPORE";-;-
"430975 IBARAMA";-;-
"431030 ILOPOLIS";-;-
"431020 IJUI";-;-
"431033 IMBE";-;-
"431040 INDEPENDENCIA";-;-
"431036 IMIGRANTE";-;-
"430990 IBIRAIARAS";-;-
"430980 IBIACA";-;-
"430995 IBIRAPUITA";-;-
"431010 IGREJINHA";-;-
"431000 IBIRUBA";-;-
"431125 LAGOAO";-;-
"431238 MONTE BELO DO SUL";-;-
"431237 MONTE ALEGRE DOS CAMPOS";-;-
"431240 MONTENEGRO";-;-
"431244 MORRINHOS DO SUL";-;-
"431242 MORMACO";-;-
"431220 MAXIMILIANO DE ALMEIDA";-;-
"431217 MATO QUEIMADO";-;-
"431225 MINAS DO LEAO";-;-
"431235 MONTAURI";-;-
"431230 MIRAGUAI";-;-
"431245 MORRO REDONDO";-;-
"431267 NICOLAU VERGUEIRO";-;-
"431265 NAO-ME-TOQUE";-;-
"431270 NONOAI";-;-
"431280 NOVA ARACA";-;-
"431275 NOVA ALVORADA";-;-
"431250 MOSTARDAS";-;-
"431247 MORRO REUTER";-;-
"431260 MUCUM";-;-
"431262 MULITERNO";-;-
"431261 MUITOS CAPOES";-;-
"431215 MATO LEITAO";-;-
"431162 LINDOLFO COLLOR";-;-
"431160 LIBERATO SALZANO";-;-
"431164 LINHA NOVA";-;-
"431171 MACAMBARA";-;-
"431170 MACHADINHO";-;-
"431130 LAGOA VERMELHA";-;-
"431127 LAGOA DOS TRES CANTOS";-;-
"431140 LAJEADO";-;-
"431150 LAVRAS DO SUL";-;-
"431142 LAJEADO DO BUGRE";-;-
"431173 MAMPITUBA";-;-
"431200 MARIANO MORO";-;-
"431198 MARIANA PIMENTEL";-;-
"431205 MARQUES DE SOUZA";-;-
"431213 MATO CASTELHANO";-;-
"431210 MATA";-;-
"431177 MAQUINE";-;-
"431175 MANOEL VIANA";-;-
"431179 MARATA";-;-
"431190 MARCELINO RAMOS";-;-
"431180 MARAU";-;-
"430620 CRUZEIRO DO SUL";-;-
"430613 CRUZALTENSE";-;-
"430630 DAVID CANABARRO";-;-
"430635 DEZESSEIS DE NOVEMBRO";-;-
"430632 DERRUBADAS";-;-
"430600 CRISSIUMAL";-;-
"430597 COXILHA";-;-
"430605 CRISTAL";-;-
"430610 CRUZ ALTA";-;-
"430607 CRISTAL DO SUL";-;-
"430637 DILERMANDO DE AGUIAR";-;-
"430670 DONA FRANCISCA";-;-
"430660 DOM PEDRITO";-;-
"430673 DOUTOR MAURICIO CARDOSO";-;-
"430676 ELDORADO DO SUL";-;-
"430675 DOUTOR RICARDO";-;-
